x y displacement_x displacement_y
-970000 -370000 -0.911941356089353 -36.8686021216987
-970000 -350000 -1.22905872519821 -36.8996342119294
-970000 -330000 -1.55119067193736 -36.9311333204193
-970000 -310000 -1.87827839783849 -36.9629901864061
-970000 -290000 -2.21024789224498 -36.9950929603483
-970000 -270000 -2.54700949310411 -37.0273279143809
-970000 -250000 -2.88845755887212 -37.0595802164375
-970000 -230000 -3.23447026450168 -37.0917347608531
-970000 -210000 -3.58490953327084 -37.123677046483
-970000 -190000 -3.939621114591 -37.1552940916639
-970000 -170000 -4.29843481590667 -37.1864753737806
-970000 -150000 -4.6611648943996 -37.2171137798382
-970000 -130000 -5.02761061147783 -37.2471065533513
-970000 -110000 -5.39755695003002 -37.2763562221082
-970000 -90000 -5.77077549123502 -37.3047714909911
-970000 -70000 -6.14702544442941 -37.3322680840872
-970000 -50000 -6.52605482025591 -37.358769520813
-970000 -30000 -6.90760173415169 -37.3842078117252
-970000 -10000 -7.29139582429959 -37.4085240610635
-970000 10000 7.6771597655616 37.4316689648597
-970000 30000 8.06461085874104 37.4536031955722
-970000 50000 8.45346267285531 37.4742976666241
-970000 70000 8.84342671700917 37.4937336728319
-970000 90000 9.23421411797404 37.5119029054322
-970000 110000 9.62553727971806 37.5288073431483
-970000 130000 10.0171115018794 37.544459023386
-970000 150000 10.4086565354958 37.5588797001258
-970000 170000 10.7998980561393 37.5721003973011
-970000 190000 11.1905690368724 37.5841608683537
-970000 210000 11.5804110060614 37.5951089741933
-970000 230000 11.9691751779376 37.6049999929116
-970000 250000 12.3566234468009 37.6138958753171
-970000 270000 12.7425292387928 37.6218644606507
-970000 290000 13.1266782181518 37.6289786667464
-970000 310000 13.5088688476932 37.6353156684439
-970000 330000 13.8889128058763 37.6409560772877
-970000 350000 14.2666352651656 37.6459831345122
-970000 370000 14.641875038413 37.6504819280723
-970000 390000 15.0144846016746 37.654538643095
-970000 410000 15.3843300031991 37.6582398536501
-970000 430000 15.7512906692996 37.6616718622328
-970000 450000 16.1152591184591 37.6649200918522
-970000 470000 16.476140595344 37.6680685341827
-970000 490000 16.8338526364365 37.6711992558827
-970000 510000 17.1883245787981 37.6743919639482
-970000 530000 17.5394970230551 37.6777236298689
-970000 550000 17.8873212611218 37.6812681713952
-970000 570000 18.2317586784576 37.6850961899165
-970000 590000 18.572780139855 37.6892747607935
-970000 610000 18.9103653668824 37.6938672734693
-970000 630000 19.2445023142155 37.698933317807
-970000 650000 19.5751865511823 37.7045286128395
-970000 670000 19.9024206539663 37.7107049739742
-970000 690000 20.2262136130576 37.7175103146412
-970000 710000 20.5465802597361 37.7249886784069
-970000 730000 20.8635407146224 37.7331802976703
-970000 750000 21.1771198606455 37.742121675215
-970000 770000 21.4873468421566 37.7518456850835
-970000 790000 21.7942545913652 37.7623816894647
-970000 810000 22.0978793827897 37.7737556685342
-970000 830000 22.398260415995 37.7859903604422
-970000 850000 22.6954394265296 37.7991054089105
-970000 870000 22.9894603246766 37.8131175161576
-970000 890000 23.2803688613853 37.8280405991315
-970000 910000 23.5682123205482 37.843885947271
-970000 930000 23.8530392366385 37.8606623802539
-970000 950000 24.1348991365989 37.878376404406
-970000 970000 24.413842304793 37.8970323666473
-970000 990000 24.6899195697751 37.916632605041
-950000 -990000 6.70275022727696 -36.1484037097521
-950000 -970000 6.52135263488869 -36.135243890063
-950000 -950000 6.33684971439978 -36.1236352574975
-950000 -930000 6.1491523615447 -36.113599994953
-950000 -910000 5.95816965190004 -36.1051587878767
-950000 -890000 5.76380895012617 -36.0983306274913
-950000 -870000 5.56597604159961 -36.0931326021622
-950000 -850000 5.36457528860686 -36.089579677117
-950000 -830000 5.15950981335473 -36.0876844629046
-950000 -810000 4.95068171011561 -36.0874569731922
-950000 -790000 4.73799228886599 -36.0889043727308
-950000 -770000 4.521342352785 -36.0920307165897
-950000 -750000 4.30063251195096 -36.0968366820578
-950000 -730000 4.075763535499 -36.1033192949387
-950000 -710000 3.8466367443755 -36.111471652328
-950000 -690000 3.61315444663431 -36.121282644348
-950000 -670000 3.37522041695912 -36.1327366777281
-950000 -650000 3.13274042175468 -36.1458134045543
-950000 -630000 2.88562279071956 -36.1604874599537
-950000 -610000 2.63377903528611 -36.1767282129341
-950000 -590000 2.37712451368232 -36.1944995350408
-950000 -570000 2.11557914163008 -36.2137595919175
-950000 -550000 1.84906814684209 -36.2344606632495
-950000 -530000 1.57752286451486 -36.2565489968995
-950000 -510000 1.30088156994268 -36.2799647033167
-950000 -490000 1.01909034320358 -36.3046416964625
-950000 -470000 0.732103959608906 -36.3305076875539
-950000 -450000 0.439886798280318 -36.3574842378348
-950000 -430000 0.142413759849309 -36.3854868763353
-950000 -410000 -0.160328817103891 -36.4144252881426
-950000 -390000 -0.468342252603193 -36.4442035780695
-950000 -370000 -0.781614647824459 -36.4747206137516
-950000 -350000 -1.100120047787 -36.5058704511206
-950000 -330000 -1.42381765929916 -36.537542843901
-950000 -310000 -1.75265113999012 -36.5696238372516
-950000 -290000 -2.0865479746807 -36.6019964439542
-950000 -270000 -2.42541895541096 -36.6345413996679
-950000 -250000 -2.76915778110026 -36.6671379917516
-950000 -230000 -3.11764079202446 -36.6996649540774
-950000 -210000 -3.47072685302646 -36.7320014181645
-950000 -190000 -3.82825739761658 -36.7640279089372
-950000 -170000 -4.19005664287452 -36.7956273715315
-950000 -150000 -4.5559319823614 -36.8266862139172
-950000 -130000 -4.92567456113751 -36.8570953487554
-950000 -110000 -5.29906003353082 -36.8867512169462
-950000 -90000 -5.67584950060523 -36.9155567747993
-950000 -70000 -6.05579062044606 -36.9434224267416
-950000 -50000 -6.43861888053887 -36.970266885977
-950000 -30000 -6.82405901779845 -36.9960179465607
-950000 -10000 -7.21182656834274 -37.02061315191
-950000 10000 7.6016295260325 37.0440003468295
-950000 30000 7.99317008622806 37.066138102595
-950000 50000 8.38614644925089 37.0869960074531
-950000 70000 8.78025465675299 37.1065548179447
-950000 90000 9.17519043364001 37.1248064696392
-950000 110000 9.57065100837822 37.1417539490581
-950000 130000 9.9663368854263 37.1574110316547
-950000 150000 10.3619535451228 37.1718018935919
-950000 170000 10.7572130485561 37.1849606076261
-950000 190000 11.1518355276488 37.1969305355793
-950000 210000 11.545550543791 37.2077636316129
-950000 230000 11.9380983017311 37.2175196717561
-950000 250000 12.3292307089549 37.2262654258878
-950000 270000 12.7187122743301 37.2340737886228
-950000 290000 13.1063208432439 37.2410228853445
-950000 310000 13.4918481697213 37.247195168996
-950000 330000 13.8751003289943 37.2526765222545
-950000 350000 14.2558979766261 37.2575553784298
-950000 370000 14.6340764625431 37.2619218729169
-950000 390000 15.0094858101573 37.2658670353778
-950000 410000 15.3819905721702 37.2694820310785
-950000 430000 15.7514695756388 37.2728574580484
-950000 450000 16.1178155694862 37.276082704996
-950000 470000 16.4809347878734 37.2792453732781
-950000 490000 16.8407464427729 37.2824307646856
-950000 510000 17.1971821587235 37.2857214354418
-950000 530000 17.5501853621675 37.2891968155941
-950000 550000 17.8997106370093 37.2929328919481
-950000 570000 18.2457230571388 37.2970019518402
-950000 590000 18.5881975056819 37.3014723843625
-950000 610000 18.9271179897012 37.3064085351433
-950000 630000 19.2624769580163 37.3118706104241
-950000 650000 19.5942746287673 37.3179146259532
-950000 670000 19.9225183323321 37.3245923961157
-950000 690000 20.2472218742448 37.3319515587212
-950000 710000 20.5684049218648 37.3400356309637
-950000 730000 20.8860924177189 37.3488840922244
-950000 750000 21.20031402169 37.3585324896063
-950000 770000 21.5111035835615 37.3690125623412
-950000 790000 21.8184986468368 37.3803523814945
-950000 810000 22.1225399842465 37.3925765016908
-950000 830000 22.4232711649222 37.4057061218915
-950000 850000 22.7207381528515 37.4197592525619
-950000 870000 23.0149889359307 37.4347508868662
-950000 890000 23.3060731846895 37.4506931738173
-950000 910000 23.5940419395759 37.4675955915835
-950000 930000 23.8789473255452 37.4854651194132
-950000 950000 24.1608422925975 37.5043064068728
-950000 970000 24.4397803808409 37.524121939317
-950000 990000 24.7158155086215 37.5449121987039
-930000 -990000 6.81959747730875 -35.7813911245968
-930000 -970000 6.63947154888784 -35.766464251711
-930000 -950000 6.45623342599592 -35.753113539656
-930000 -930000 6.26979121634142 -35.7413638081256
-930000 -910000 6.08005096925805 -35.7312384667914
-930000 -890000 5.88691677335646 -35.7227593120079
-930000 -870000 5.69029087701611 -35.7159463101258
-930000 -850000 5.49007383409996 -35.7108173674788
-930000 -830000 5.2861646773884 -35.707388087294
-930000 -810000 5.0784611223257 -35.7056715139827
-930000 -790000 4.86685980374578 -35.7056778655171
-930000 -770000 4.65125654828741 -35.7074142548762
-930000 -750000 4.43154668521463 -35.7108844018645
-930000 -730000 4.20762539831774 -35.7160883369578
-930000 -710000 3.97938812147387 -35.7230220992262
-930000 -690000 3.74673098028381 -35.7316774308106
-930000 -670000 3.50955128196398 -35.7420414708904
-930000 -650000 3.26774805534575 -35.7540964525709
-930000 -630000 3.02122264241077 -35.7678194066306
-930000 -610000 2.76987934225744 -35.783181876594
-930000 -590000 2.51362610774192 -35.8001496501241
-930000 -570000 2.25237529425943 -35.818682512243
-930000 -550000 1.98604445922016 -35.8387340263771
-930000 -530000 1.71455720972974 -35.8602513496594
-930000 -510000 1.43784409480511 -35.8831750892891
-930000 -490000 1.15584353715106 -35.907439207017
-930000 -470000 0.868502798103158 -35.9329709789702
-930000 -450000 0.575778967827923 -35.959691018026
-930000 -430000 0.277639971288049 -35.9875133657541
-930000 -410000 -0.0259344211347525 -36.0163456605558
-930000 -390000 -0.334951591071476 -36.0460893879984
-930000 -370000 -0.64940509190597 -36.0766402184679
-930000 -350000 -0.969273706496305 -36.107888436115
-930000 -330000 -1.29452055978113 -36.1397194616568
-930000 -310000 -1.62509230414639 -36.1720144699145
-930000 -290000 -1.96091839606921 -36.20465110104
-930000 -270000 -2.30191048279522 -36.2375042622413
-930000 -250000 -2.64796191757964 -36.2704470145015
-930000 -230000 -2.99894742127349 -36.3033515363657
-930000 -210000 -3.35472290672603 -36.3360901544097
-930000 -190000 -3.71512548057731 -36.368536427602
-930000 -170000 -4.0799736345335 -36.4005662705047
-930000 -150000 -4.4490676351754 -36.4320590982494
-930000 -130000 -4.82219011780308 -36.4628989745533
-930000 -110000 -5.19910688584583 -36.492975742807
-930000 -90000 -5.57956791307661 -36.5221861195629
-930000 -70000 -5.96330854139399 -36.5504347296247
-930000 -50000 -6.3500508624232 -36.5776350624453
-930000 -30000 -6.73950526680199 -36.6037103306915
-930000 -10000 -7.13137214092272 -36.6285942136063
-930000 10000 7.52534368725822 36.6522314701691
-930000 30000 7.9211058413524 36.6745784099187
-930000 50000 8.31834025622935 36.6956032125978
-930000 70000 8.7167263234606 36.7152860913453
-930000 90000 9.11594319948475 36.7336192978923
-930000 110000 9.51567180601909 36.75060697196
-930000 130000 9.91559677451371 36.7662648406666
-930000 150000 10.3154083065201 36.780619777097
-930000 170000 10.7148039244826 36.7937092301576
-930000 190000 11.113490090696 36.8055805403306
-930000 210000 11.5111836758611 36.8162901578923
-930000 230000 11.9076132626663 36.825902781521
-930000 250000 12.3025202739671 36.8344904359891
-930000 270000 12.6956599192803 36.8421315078145
-930000 290000 13.0868019573173 36.8489097573869
-930000 310000 13.4757312760288 36.854913325237
-930000 330000 13.8622482950293 36.8602337488547
-930000 350000 14.246169198231 36.8649650048757
-930000 370000 14.6273260070034 36.869202589621
-930000 390000 15.0055665061575 36.8730426489888
-930000 410000 15.3807540365272 36.8765811666346
-930000 430000 15.7527671689098 36.8799132173181
-930000 450000 16.1214992746546 36.8831322903033
-930000 470000 16.4868580083063 36.8863296858203
-930000 490000 16.8487647174684 36.8895939858874
-930000 510000 17.2071537945017 36.8930105992636
-930000 530000 17.5619719838865 36.8966613789825
-930000 550000 17.9131776580969 36.9006243098134
-930000 570000 18.2607400737276 36.904973262102
-930000 590000 18.6046386184205 36.9097778077534
-930000 610000 18.9448620579055 36.9151030936233
-930000 630000 19.2814077912373 36.9210097672582
-930000 650000 19.6142811211026 36.9275539497539
-930000 670000 19.9434945449209 36.9347872504642
-930000 690000 20.2690670713803 36.9427568183629
-930000 710000 20.591023566051 36.9515054250274
-930000 730000 20.9093941288153 36.9610715744428
-930000 750000 21.2242135050433 36.9714896351156
-930000 770000 21.5355205317303 36.9827899903087
-930000 790000 21.8433576191941 36.9949992025564
-930000 810000 22.1477702684052 37.008140188978
-930000 830000 22.4488066235783 37.0222324042687
-930000 850000 22.7465170592912 37.0372920285997
-930000 870000 23.0409538011046 37.0533321580029
-930000 890000 23.3321705784289 37.0703629951381
-930000 910000 23.6202223082104 37.0883920386472
-930000 930000 23.9051648078869 37.1074242695782
-930000 950000 24.1870545359845 37.1274623336231
-930000 970000 24.4659483586787 37.1485067181449
-930000 990000 24.7419033406317 37.170555923179
-910000 -990000 6.93631987687374 -35.4123580772038
-910000 -970000 6.75751194883594 -35.3955816307265
-910000 -950000 6.57558742358303 -35.3804048704539
-910000 -930000 6.39045165716554 -35.3668553547472
-910000 -910000 6.20200769832926 -35.3549593340575
-910000 -890000 6.01015637281715 -35.3447415418906
-910000 -870000 5.8147963908175 -35.3362249707802
-910000 -850000 5.61582448015491 -35.3294306331684
-910000 -830000 5.4131355479695 -35.3243773072762
-910000 -810000 5.20662287376376 -35.3210812682536
-910000 -790000 4.99617833680875 -35.3195560051556
-910000 -770000 4.78169268098597 -35.3198119245787
-910000 -750000 4.56305582018858 -35.3218560421246
-910000 -730000 4.34015718740674 -35.3256916632408
-910000 -710000 4.11288613056578 -35.3313180554069
-910000 -690000 3.88113235806144 -35.3387301141047
-910000 -670000 3.64478643673057 -35.3479180255239
-910000 -650000 3.40374034469545 -35.3588669294998
-910000 -630000 3.15788808111166 -35.3715565867696
-910000 -610000 2.9071263343203 -35.3859610552348
-910000 -590000 2.65135520924152 -35.402048380542
-910000 -570000 2.39047901403772 -35.4197803069128
-910000 -550000 2.12440710511099 -35.4391120147488
-910000 -530000 1.85305478837588 -35.4599918920979
-910000 -510000 1.57634427346191 -35.4823613475524
-910000 -490000 1.29420567605668 -35.5061546725453
-910000 -470000 1.00657806200807 -35.5312989612692
-910000 -450000 0.713410525083363 -35.5577140965469
-910000 -430000 0.414663288460963 -35.5853128098819
-910000 -410000 0.110308818144321 -35.6140008235914
-910000 -390000 -0.199667065413844 -35.6436770823267
-910000 -370000 -0.515264093047629 -35.674234080404
-910000 -350000 -0.836466487291564 -35.7055582901682
-910000 -330000 -1.16324195634643 -35.7375306950909
-910000 -310000 -1.49554076175557 -35.7700274294575
-910000 -290000 -1.83329488087195 -35.8029205243445
-910000 -270000 -2.17641728566853 -35.836078757158
-910000 -250000 -2.52480135938427 -35.8693685993466
-910000 -230000 -2.87832047183182 -35.902655254087
-910000 -210000 -3.23682773286487 -35.9358037728512
-910000 -190000 -3.60015594147577 -35.9686802369049
-910000 -170000 -3.96811774526114 -36.0011529870673
-910000 -150000 -4.3405060215753 -36.0330938826109
-910000 -130000 -4.71709448764655 -36.0643795681103
-910000 -110000 -5.0976385423513 -36.0948927254883
-910000 -90000 -5.48187633735182 -36.1245232875502
-910000 -70000 -5.86953007006165 -36.1531695890382
-910000 -50000 -6.26030748558962 -36.1807394317245
-910000 -30000 -6.65390356962561 -36.2071510413196
-910000 -10000 -7.05000240937183 -36.2323338959973
-910000 10000 7.44827919529015 36.2562294090631
-910000 30000 7.84840233280877 36.2787914516443
-910000 50000 8.25003563036471 36.299986705132
-910000 70000 8.65284052836518 36.3197948373038
-910000 90000 9.05647833290482 36.3382085004457
-910000 110000 9.4606124183965 36.3552331541881
-910000 130000 9.86491036463606 36.3708867200067
-910000 150000 10.2690459961496 36.3851990782448
-910000 170000 10.67270129485 36.3982114219558
-910000 190000 11.0755681609082 36.4099754847254
-910000 210000 11.4773500011466 36.4205526618252
-910000 230000 11.8777631290043 36.4300130455457
-910000 250000 12.2765379650128 36.4384343963209
-910000 270000 12.6734200315753 36.4459010713409
-910000 290000 13.068170740501 36.4525029317807
-910000 310000 13.4605679760586 36.4583342486507
-910000 330000 13.8504064801788 36.46349262567
-910000 350000 14.2374980497572 36.4680779556068
-910000 370000 14.6216715587507 36.4721914242954
-910000 390000 15.0027728198876 36.4759345741722
-910000 410000 15.3806643023373 36.4794084367297
-910000 430000 15.7552247226364 36.4827127408949
-910000 450000 16.126348526586 36.4859452020368
-910000 470000 16.4939452797849 36.4892008941817
-910000 490000 16.8579389840087 36.492571706094
-910000 510000 17.2182673358579 36.496145880194
-910000 530000 17.5748809430529 36.5000076318608
-910000 550000 17.9277425125141 36.5042368454889
-910000 570000 18.2768260230019 36.5089088427559
-910000 590000 18.6221158936574 36.514094217866
-910000 610000 18.9636061583247 36.5198587340778
-910000 630000 19.301299654106 36.5262632755482
-910000 650000 19.6352072312111 36.5333638484276
-910000 670000 19.9653469898651 36.5412116251799
-910000 690000 20.2917435488253 36.5498530262637
-910000 710000 20.6144273489616 36.5593298335594
-910000 730000 20.9334339943679 36.5696793302491
-910000 750000 21.2488036326042 36.5809344622312
-910000 770000 21.5605803749158 36.593124016549
-910000 790000 21.8688117566296 36.6062728127392
-910000 810000 22.1735482373932 36.6204019034248
-910000 830000 22.4748427404723 36.6355287809009
-910000 850000 22.772750229971 36.6516675868632
-910000 870000 23.0673273245573 36.6688293228146
-910000 890000 23.3586319460692 36.6870220590475
-910000 910000 23.6467230012258 36.7062511404306
-910000 930000 23.9316600945702 36.7265193875378
-910000 950000 24.2135032707176 36.7478272919286
-910000 970000 24.4923127839628 36.7701732046416
-910000 990000 24.7681488933141 36.7935535171766
-890000 -990000 7.05286403273863 -35.0413285553157
-890000 -970000 6.8754202817058 -35.0226171563446
-890000 -950000 6.69485813647701 -35.0055273053841
-890000 -930000 6.5110802520817 -34.990089395708
-890000 -910000 6.32398671713653 -34.976332630368
-890000 -890000 6.13347512294285 -34.9642848083716
-890000 -870000 5.9394406558663 -34.9539720942132
-890000 -850000 5.74177621580996 -34.9454187704712
-890000 -830000 5.54037256377909 -34.9386469733529
-890000 -810000 5.33511850171126 -34.9336764112842
-890000 -790000 5.12590108790296 -34.9305240668912
-890000 -770000 4.9126058914955 -34.9292038830198
-890000 -750000 4.69511728958013 -34.9297264337888
-890000 -730000 4.47331881053322 -34.9320985820679
-890000 -710000 4.24709352718704 -34.9363231252265
-890000 -690000 4.01632450336486 -34.942398431507
-890000 -670000 3.78089529714781 -34.9503180699363
-890000 -650000 3.54069052397854 -34.9600704373023
-890000 -630000 3.29559648232738 -34.9716383863807
-890000 -610000 3.04550184413354 -34.9849988602928
-890000 -590000 2.79029841157023 -35.0001225385993
-890000 -570000 2.52988194085379 -35.0169735014671
-890000 -550000 2.26415303280831 -35.0355089189746
-890000 -530000 1.99301808870042 -35.0556787733118
-890000 -510000 1.71639032846594 -35.0774256222681
-890000 -490000 1.43419086686311 -35.1006844129361
-890000 -470000 1.14634984131261 -35.1253823549716
-890000 -450000 0.85280758323931 -35.151438862985
-890000 -430000 0.553515822642775 -35.1787655776637
-890000 -410000 0.248438913431439 -35.2072664749905
-890000 -390000 -0.0624449351884696 -35.2368380723917
-890000 -370000 -0.379142438207416 -35.2673697397784
-890000 -350000 -0.701644044265947 -35.2987441222116
-890000 -330000 -1.02992279609563 -35.3308376792985
-890000 -310000 -1.36393326464548 -35.3635213444147
-890000 -290000 -1.70361058086966 -35.3966613044495
-890000 -270000 -2.04886958993011 -35.4301198980249
-890000 -250000 -2.39960415273868 -35.463756627091
-890000 -230000 -2.75568661923381 -35.4974292735316
-890000 -210000 -3.11696749647746 -35.5309951090168
-890000 -190000 -3.48327533251598 -35.5643121829404
-890000 -170000 -3.85441683395336 -35.5972406700098
-890000 -150000 -4.23017723135279 -35.6296442560619
-890000 -130000 -4.61032090197199 -35.6613915381237
-890000 -110000 -4.99459225405302 -35.6923574127463
-890000 -90000 -5.38271687107494 -35.7224244253754
-890000 -70000 -5.77440290822441 -35.751484053065
-890000 -50000 -6.16934272706437 -35.7794378932889
-890000 -30000 -6.56721474822439 -35.8061987329782
-890000 -10000 -6.96768549614925 -35.8316914742106
-890000 10000 7.37041180476948 35.8558538961385
-890000 30000 7.77504314862326 35.8786372366596
-890000 50000 8.1812240606555 35.9000065818631
-890000 70000 8.58859659578983 35.9199410562406
-890000 90000 8.99680279850113 35.9384338118348
-890000 110000 9.40548713303834 35.9554918196839
-890000 130000 9.81429883662124 35.9711354719062
-890000 150000 10.222894158769 35.9853980073433
-890000 170000 10.6309384537616 35.9983247776809
-890000 190000 11.0381080979024 36.0099723742489
-890000 210000 11.44409220852 36.0204076381791
-890000 230000 11.8485941472918 36.0297065782129
-890000 250000 12.2513327962509 36.0379532212062
-890000 270000 12.6520436005377 36.0452384203005
-890000 290000 13.0504793773752 36.0516586449027
-890000 310000 13.4464108957152 36.0573147751277
-890000 330000 13.8396272353944 36.0623109213392
-890000 350000 14.2299359383628 36.0667532869968
-890000 370000 14.6171629675459 36.07074909032
-890000 390000 15.0011524911691 36.0744055574362
-890000 410000 15.3817665119169 36.0778289968087
-890000 430000 15.7588843611702 36.0811239619473
-890000 450000 16.1324020788191 36.0843925067647
-890000 470000 16.5022316988734 36.0877335355309
-890000 490000 16.8683004603629 36.0912422472362
-890000 510000 17.2305499619357 36.0950096723252
-890000 530000 17.5889352772021 36.0991222982349
-890000 550000 17.9434240463222 36.1036617789394
-890000 570000 18.2939955576721 36.1087047227741
